InflBiomarker,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150
25.77930547,5.01002518,8.260749244,3.89664318,5.493381578,1.013566337,6.502282609,7.344557555,5.13365737,4.241368035,5.530047772,2.932875072,3.204611565,4.359058509,1.939199845,3.291809639,0.877357305,5.148246145,2.723980014,2.629873556,4.745306312,4.024186471,6.398710674,5.715262979,3.462444392,3.770907076,3.215883285,6.802720349,5.51394549,5.018219796,6.532163791,3.805082611,3.542515274,4.961896087,3.437725757,4.894014691,4.88156964,3.898477232,6.031452921,5.696923883,4.919191366,5.004337792,4.495958036,6.047841907,3.774011119,5.13121312,5.970117457,2.414344797,4.716566393,4.705565058,5.13643974,5.762431018,5.481638058,4.115114043,3.465660863,6.550650521,3.196445341,2.906782416,5.141842931,5.690830832,5.036106848,4.326047617,3.851723026,5.248445493,3.11608506,5.550792009,5.444674788,5.044894652,5.909815454,4.939221003,3.792661735,4.08905116,5.263750772,2.986015396,8.155284863,6.670319963,4.171597387,5.905674504,5.31532099,7.043885384,5.282417943,6.249689608,4.42413662,6.264282768,4.294422455,5.41951301,6.687240768,5.656598221,5.296954108,4.356575352,5.552548992,5.221592371,3.438155221,4.997262332,2.487906953,4.651247033,4.560478473,5.766930019,6.357842676,5.428093334,4.321608306,4.170524345,4.078236507,5.814415211,7.464510867,4.352456463,5.956385787,7.213126941,4.750968717,6.589851119,4.50388749,6.992461865,5.421519849,5.712370755,3.952577951,5.859307333,6.315887999,3.649169432,4.877135023,6.143675048,2.877254395,5.704836317,5.891316273,4.040182048,6.434222049,5.564379056,2.993910715,6.014635488,4.622558497,4.755905396,3.212190645,3.969594194,4.883721761,3.258467757,5.016403498,5.168140786,5.226226104,4.839579304,6.38442988,2.496712811,5.100024823,5.705324281,5.573771328,4.951957552,4.826245075,4.905209486,6.912457239,5.721245174,4.939050818,3.246348142,4.49352465
26.39205997,5.034010566,6.646676298,2.784596188,5.68262331,1.046693993,4.258830699,7.394411563,3.204919219,7.05429413,4.082488151,2.247520714,4.030586653,8.333494334,2.534305631,2.975046081,0.942219089,9.530647811,4.029821844,3.142562438,7.540664949,4.795790168,4.312341788,5.604598571,6.473234053,5.177924874,6.342329531,6.717938,4.733938655,4.880178741,3.618569937,6.414227421,5.306185063,6.6849349,2.810735384,4.914797212,3.732642942,4.904759761,3.698958175,5.431807009,5.469867227,4.280510658,7.482540269,3.490916065,3.255731223,2.825264101,6.022861681,4.091033072,5.435885397,6.810313703,2.94297521,4.208143528,6.330982431,3.797402906,4.255438231,3.628871322,3.974270759,2.996219449,5.126145898,5.476431137,3.873519492,3.970817856,7.014975067,4.167648413,4.274712928,4.780272276,5.13088191,4.182499821,5.537347208,3.67163228,4.426387287,5.670750546,7.119455508,6.615426935,5.68797359,5.769655487,5.389550885,6.939683075,4.451971225,4.065695546,5.729505561,4.155200546,6.729649583,5.997375406,3.545828466,2.235864643,5.451919197,4.176570075,5.016929043,3.600507945,4.750371328,6.286480663,5.279708071,5.091341961,5.674586411,4.767810033,6.813666511,5.496237272,4.794434338,6.847085967,3.26410669,4.801874422,5.851664059,6.123617369,7.249885915,5.647556275,4.795837457,5.628660851,5.749328122,2.971978527,5.005146929,4.659679544,3.160148076,5.238376766,4.013453053,5.789465703,5.38703128,3.986467668,5.761325797,7.061330327,4.573859459,5.713633469,3.99423879,3.658247404,3.608205935,5.329872739,4.995802797,5.205567984,4.658694727,5.359239269,5.160388409,4.12085442,5.215554961,4.958883129,5.331757935,4.605047636,5.515220029,3.41072312,7.040224516,3.766254653,4.714436797,6.096321422,6.044797412,5.515759349,4.893361269,3.840484194,4.18897005,6.07233541,4.277268659,5.764781629,6.381128866
23.65232816,3.61742641,8.955404037,2.238455227,4.736354386,0.590399102,6.721967907,11.97041724,2.475638312,6.154852332,6.624401994,6.494625564,5.241553859,7.952179715,1.911545084,2.961868336,0.928040877,8.001165885,4.880253724,2.917946687,4.350489018,6.592593118,4.332843615,5.554460659,6.032945875,5.721913329,4.452292322,4.743494027,5.336608227,5.037412235,5.894247836,5.547371374,5.719541269,4.18587044,4.11683299,5.020994019,5.491179232,4.787485787,7.024467911,6.558850465,3.499937392,5.667993632,5.867194466,2.495018683,5.970750603,5.125610464,5.868517102,4.17515453,6.380549284,4.164583775,5.958494619,5.116150237,5.380761856,3.055286593,6.130417434,6.473830474,4.863740367,4.072183321,6.37049152,6.203685243,5.299132176,4.620003052,5.370054463,8.168794831,2.758563156,6.486535954,5.603356101,4.346290065,6.657326312,3.603296384,4.269980226,5.611878492,4.844475409,4.879774097,5.374615911,4.284566683,4.731097083,5.712028674,3.369750933,4.651346919,5.080196778,6.377075763,4.651326611,5.786958464,4.787871135,4.713572936,4.23890383,6.544109542,5.736285539,6.499254552,5.581659201,5.190117613,7.216155016,4.532624973,3.490592147,6.010971278,4.153159995,4.778169756,5.55676545,5.362066707,5.379697309,4.886139846,3.055645187,5.614247103,4.82658165,4.640359343,5.900834557,5.075697825,5.674150642,4.174717798,4.449142162,2.949627982,3.410142822,5.254066495,6.377891992,5.416080517,5.496362813,5.821246326,4.98466564,5.23937361,5.894787809,3.603231908,5.179488877,5.168234304,4.837865101,3.991548131,6.587147082,2.950074863,5.274012515,5.232012344,4.701302651,4.487229115,4.205374015,3.014988511,3.87636521,4.956118575,5.26328673,4.367024868,4.491633497,3.904551433,5.263005014,3.405850186,4.705586739,3.204409026,4.31107837,4.8325013,3.380345515,4.829002098,5.383042048,5.60029311,6.531183792
22.0689319,2.688549779,8.71610855,2.776790848,6.432154895,0.680756012,6.640264266,10.00614666,1.692055769,3.026948145,6.170346194,5.796209513,4.827266067,9.068137587,1.345611651,2.92480315,0.869509216,16.22416427,5.885389851,2.51726471,4.66444509,6.520499066,5.683481892,5.117479308,6.441708768,5.310873415,3.861557166,4.019989236,4.426355964,2.518657249,4.944233373,6.048736524,5.635915454,4.438771613,5.303977826,4.077258067,4.03023844,5.55534119,5.045338697,3.062523556,3.377012516,5.41305828,5.314127245,4.702275841,1.907081377,5.397492394,3.921881922,5.044296214,6.625657662,4.615309315,5.395690074,6.701207016,3.501572228,6.034788903,4.608013141,6.899523939,4.475160669,5.762158834,6.271656639,4.857444454,4.905068077,6.244385775,6.225966974,6.047109694,4.341000494,6.723795443,3.830060238,5.796294323,4.915363801,5.380341265,7.068339194,4.749378724,2.799732572,3.672772119,5.408108186,7.330914822,3.011672459,6.012672919,6.351372332,5.074797582,4.162889548,6.07301741,5.432413071,4.142444255,6.820973283,4.275906782,2.6928243,4.977901519,3.779560701,5.991653475,4.5562117,4.86681206,6.858152096,4.927339128,5.645516476,5.360152195,3.657583731,6.426253545,7.633131433,6.294223134,4.159660784,6.345102561,5.979311634,4.767029339,6.147707251,6.815525551,5.539100497,6.757800195,5.747479861,4.001312187,3.542773128,4.347862321,5.664557372,6.247425298,5.419302816,6.499547076,4.413251025,3.15741462,6.522000583,3.68951426,7.589080165,5.606984137,4.996494052,4.448424447,4.134523192,3.152367962,5.51214813,4.730585951,5.297285174,6.118478979,5.271834084,4.427651776,4.598958059,5.763279067,5.759644691,4.577400744,6.749092174,5.451365255,6.656348583,4.068006032,5.667729992,5.973139963,5.626853112,3.379547695,6.053200251,3.167340777,4.462945443,7.738842209,2.336542038,4.352045528,7.025107762
24.73729879,3.888494769,10.92137907,3.467631247,4.803262016,1.205426759,4.79874206,7.510838505,4.017194462,5.406493596,5.270966417,5.10314593,2.853108914,5.336523286,2.330890221,3.272981497,1.05268113,13.34945636,5.940840008,2.934463134,5.228909761,5.420267244,4.77147292,5.165381188,5.930166543,4.820120933,6.584669281,5.642787048,4.622884082,5.086658091,5.409377274,7.404169612,6.170430018,5.678636525,4.518906258,4.89738281,5.671503359,5.865797808,5.74338138,4.479941781,4.616793444,4.271535036,5.122255816,4.007297151,6.747831281,3.594058585,4.99869993,5.870120231,2.890210707,5.131671237,7.329812782,6.296347058,4.05353144,2.815073986,7.332208613,3.811538039,5.90589188,4.712402366,4.866087362,4.197640812,6.723248017,5.363712492,3.952538107,5.991698532,4.818166698,6.846125513,4.785876946,5.221092769,5.95704432,6.41866753,3.987719951,4.333296886,5.372218933,4.985705419,5.053091967,6.095965237,2.222291441,4.981523878,5.901969581,3.493776176,6.717543227,4.532979371,4.731232428,5.272298153,2.810000899,2.541035059,5.298254236,6.137733717,5.012515123,4.444512255,3.641819145,3.603793493,3.887210659,6.977570396,4.977752646,4.615195102,5.065388366,5.845680108,5.837729577,2.83976838,4.729148591,4.422292511,5.987153991,5.354710658,4.616096289,5.565593165,4.726359922,3.353185247,4.499220478,4.505093204,5.153038671,6.720180553,6.491078054,5.502850262,6.010312674,6.554693635,4.357472343,4.791628939,4.601429266,5.996753372,4.747747997,5.112876877,5.051582097,3.74223424,6.302086558,6.76680694,4.639483736,6.138978888,3.505523453,3.924739495,4.030104919,7.574525812,4.361259902,4.390069653,6.182612491,3.510554057,4.993312151,5.348446582,4.751444926,6.71220095,4.774098135,4.978055115,5.257058658,5.606777989,6.860249467,7.085808702,4.214109393,5.633724163,5.401946036,4.893684794,6.046482874
29.17538108,4.484178815,11.48779129,3.462379687,5.543019859,0.947111237,5.340730883,8.139277854,1.01963786,7.738514946,10.73373933,3.442906073,3.285922966,7.580346713,2.024710202,2.981029639,1.110272647,8.601427874,4.984600498,2.751420461,3.631385872,4.172980652,7.010331103,3.835059322,6.4477681,4.580104748,4.866503135,5.95811428,4.719110735,6.05014673,4.926326046,4.760445497,4.570422275,6.643748428,4.926506892,5.231968741,6.631916182,5.665316767,3.894478401,4.435096873,3.955677271,5.567625704,4.071485404,1.76337895,4.110610916,4.680158541,6.361608563,5.570385539,5.435393835,4.660600537,3.905901165,5.645186971,4.407907022,3.673066208,4.505744666,4.556564791,5.651215333,3.668140301,6.406008958,5.269452771,3.07921546,5.295114962,5.187375077,5.273271154,5.615472295,5.066053322,6.386230706,6.176361602,5.156105161,5.802858153,3.545876242,3.876178119,3.434595636,6.335873934,6.950704939,4.92388376,3.837992389,4.346424972,6.178284286,6.578606868,6.01794257,4.5594281,6.453543299,4.651690404,4.479879855,4.599141891,4.599155433,4.933789258,4.91166294,5.805958381,4.918237866,5.945606785,5.151854586,5.634740439,6.064750863,4.018279332,3.813751985,4.444096729,4.32480194,5.533088121,4.524488292,5.463039979,2.954296028,6.18657789,4.880119369,6.811543648,4.644126562,4.276012627,3.468254331,4.37394719,2.395841333,5.474789301,4.593001608,6.380418496,5.733621183,6.045746024,3.676706718,6.171020718,7.151327304,4.94927011,5.461749447,4.713985918,5.115365522,7.418188689,5.1172853,3.51125073,2.70705596,4.921350812,6.106505144,5.83783994,3.752195813,4.41007437,5.617822991,4.856708119,4.455109855,4.770721001,4.248735888,4.605455672,4.635292869,6.449390299,5.355746578,4.270351881,5.502638916,5.209884624,4.253135765,3.321819318,4.839756123,6.907460958,5.130368786,4.783816833,5.141477031
24.35628452,5.26643364,7.791667959,3.98567436,3.959854344,0.900363662,5.391702547,6.935251604,1.630690104,6.230359319,4.446924876,3.824227399,1.907377936,9.8959192,2.115439698,2.820389093,1.242499852,8.575912505,6.334832812,2.817667345,5.131099684,4.548181709,6.545643681,4.675359085,7.130193623,4.490758766,4.344477494,6.725678042,6.577846943,5.307336803,5.531812779,4.565605519,4.505932379,6.087808719,6.177379114,4.79892528,5.158112204,2.786730646,5.335412136,6.458070901,4.909338988,5.991037951,3.374575401,5.013350625,5.791445431,2.778638303,5.167702388,5.635671722,3.80860449,6.789556319,6.566063811,4.88091759,3.575310839,4.618753981,2.896160178,4.844794186,5.957305042,4.148106859,6.091918332,4.002951,6.586998571,6.561753253,6.61269744,4.626440756,5.252406597,4.816270944,3.582178015,5.088699513,3.683656786,4.820133883,4.5529574,4.306544882,4.99498037,3.210899823,5.680377934,6.876183703,6.791559152,3.98727643,4.796884247,5.108459853,4.692227917,7.093176053,5.269801481,5.254657517,6.176857762,4.589038564,4.63559267,6.293652298,4.874956853,5.329803345,3.98296589,4.685721272,5.8091757,5.362031572,6.564569659,3.141914765,5.074222261,3.079681209,5.393498878,5.395210488,5.537897778,4.873518257,6.042642015,5.764511361,4.483365412,2.753553115,6.408421765,5.089101239,6.480547735,4.793422788,5.009757282,5.788897384,5.556425625,5.477287546,5.6104306,5.556463347,5.117936337,5.077731016,4.595928312,6.645449724,5.068090804,2.848297368,5.027373539,5.406565032,4.726768988,4.213183546,4.943364976,4.656786414,3.901702944,4.485498827,5.732540468,6.975717854,4.501491435,3.516394051,6.991963662,3.968889409,5.633280027,5.145868877,5.250211119,4.872305686,4.505362636,5.01118941,4.139736157,6.006559379,4.307505911,4.294473845,3.167123713,5.475364294,2.827210666,5.882941248,5.794301978
26.05834882,5.694345337,8.639729025,3.862838119,6.821040171,1.427461525,6.510214555,8.167771883,1.166412139,9.152404779,6.604105471,3.95786755,2.811298659,6.806445621,1.939346724,2.911466951,0.819508849,3.801682667,3.725590729,2.807057116,5.401586359,5.375549403,4.894241451,5.890496857,3.192157127,4.785747329,4.866125225,4.440641624,6.136219388,5.17008774,4.133389734,4.659025471,4.298665243,4.424731885,5.798548123,5.443816492,5.920758415,4.030404495,5.081471435,4.553859014,6.192337908,4.211221863,4.735699865,5.230567558,6.839130676,6.697505557,4.798757151,6.027931248,5.358459929,1.734176571,5.662082408,2.853830507,5.171152062,4.417568692,5.008611974,7.383053524,4.815578842,6.559460401,3.553173447,6.013169388,7.680744837,6.002283873,5.501883096,4.390949019,6.012102782,4.977538599,4.753280879,4.418426641,4.451906531,5.823659224,3.544222541,4.442090188,6.614175129,5.454396119,4.750151485,5.007001632,5.071211193,4.975950505,4.470343188,5.476753098,5.013551964,6.230438483,5.929238571,6.959645034,4.879654664,6.142319194,4.826115753,4.562569481,4.150873882,4.807196639,6.633772267,3.998334202,5.24051432,2.688313717,6.224577672,4.834062488,4.829181159,5.490546104,4.481922672,3.68685224,5.103690772,5.897005135,3.305433709,4.258564197,5.558235434,5.63531994,2.562312433,3.657046979,3.280098117,6.981438569,5.626781834,3.732201655,5.247517995,5.647011368,4.1650359,4.528275677,5.244957855,4.936426862,5.994977009,4.693564565,5.863513915,4.202190504,5.038644001,4.076642622,4.935731818,6.063535812,3.104833364,5.765657178,5.70366945,4.776726345,5.384406873,5.555635666,4.568077799,5.175038996,4.128566617,4.764799774,6.907559351,6.005096854,3.957286746,3.582590892,4.944960239,5.157119281,3.99718336,4.723793361,3.592029795,4.4917927,4.435296107,5.88475985,4.712242258,3.77585937,6.605103682
24.36431503,4.098979572,9.536286179,5.033134373,6.316205488,0.711318044,7.4806398,7.507475741,2.786427238,4.938724428,7.458613668,4.738631141,1.683212617,11.65032689,2.136403064,3.05778635,1.060322297,8.544139685,5.465184225,2.933488088,3.827691878,5.842961135,5.071121976,4.581807659,5.152999392,3.133773496,4.894873404,5.879441864,4.766081009,3.791552959,2.428346878,4.455949935,2.689317047,5.4705301,5.968220014,3.747696011,4.363714781,5.335524706,5.462189248,4.89467269,4.800899535,2.618286093,6.224698549,4.981490851,3.621320774,5.093513478,3.132658772,6.781625367,3.406298981,5.047706281,6.421403735,3.006259333,2.679478763,4.925115,4.568570237,5.585401343,5.31061958,2.749098896,4.242641009,4.935226656,5.117724546,5.108758632,4.764084891,5.576980379,7.041721854,4.945177022,3.026160788,5.558812845,4.486713177,5.202568855,5.191340843,4.400277619,4.135400721,4.692972518,3.937553562,5.335713114,5.056058894,6.406560219,5.603595868,5.234210318,4.088063668,7.347751905,4.380834458,4.433618879,4.9626855,4.17037455,4.780553689,6.429919568,5.634067214,3.223348554,4.717713587,6.1695973,3.465262692,4.841060137,5.312464643,4.588774876,3.546887908,2.114322167,4.500217002,3.24672485,6.464253763,4.359814998,3.911714998,2.896762223,4.671922852,6.242924464,4.928236787,5.44872224,4.863715507,5.618264753,5.312366054,3.762357511,5.632341713,4.412969308,5.820431632,6.625993124,5.311236548,6.249362755,5.431009494,6.11049003,5.170182517,4.340587782,3.76191549,4.850877887,3.668925549,4.475651292,4.647238306,3.237793753,6.517755208,3.545163245,5.971296424,5.209337628,4.564364174,3.420502174,4.700721115,4.439144258,4.959684969,5.989224081,5.668933407,4.759498218,3.274835491,5.245697392,4.065320499,5.890193363,3.933738167,3.92175439,5.271927838,4.862346399,4.192071304,2.76819011,5.019561326
28.27662178,3.999806172,9.743706673,2.648693442,5.096237208,1.17207715,6.238903389,9.727352461,4.928861572,8.259982424,10.97007815,4.0659469,2.934490967,9.199134343,1.41903055,3.094855006,0.789373191,7.884439273,6.349530371,3.046340248,6.541172796,4.762153091,5.641086453,5.274274054,5.654704334,7.391559724,5.821834956,5.678210368,3.964667415,4.462032194,4.56597285,5.971533571,5.164184527,4.935888004,6.57537314,5.042860162,4.82215341,6.23652644,3.53586463,5.059239408,5.281328938,6.740181927,6.17635178,4.638540913,4.461712106,4.808639529,5.075542729,5.866231772,5.622790176,4.386863414,4.852689508,4.195624025,5.89556362,5.83193424,4.76535079,4.534732484,5.874403442,6.572104241,4.702947352,5.163184133,3.833453997,4.116177748,5.434537345,4.538376252,4.168174222,6.57705952,6.586238456,5.112590413,4.901817378,5.595563422,5.249395579,6.178737977,5.676201868,6.817822186,4.823157761,3.982447828,3.57999166,4.215482545,3.396541922,5.051801879,2.878124409,6.418825523,3.792439843,5.775824245,5.256312424,6.346346714,3.886885853,3.591529935,6.290100567,5.511996052,3.514110365,4.240709461,4.968675687,5.872250674,5.80878829,5.691768723,6.8397986,7.389835224,3.31719761,4.558805093,5.000548596,4.748593271,7.210018692,4.925087437,4.807727487,4.467333407,6.53390952,5.182633302,6.498476624,6.847251308,6.224073852,4.197970142,3.752105526,5.590466273,6.197056595,4.309559789,5.072074406,6.991015206,7.292024228,5.994778562,4.236834254,4.576973519,5.539639316,4.81474534,5.75822792,3.756778223,7.403249311,6.453435779,4.647167131,6.631293826,5.215471994,5.892610041,4.847900719,5.282448658,3.575591699,5.009376606,5.880864124,3.849879482,6.018579805,5.082541348,6.058628319,6.052517234,4.994323218,5.687481955,4.260825912,4.500045655,6.364984373,5.885426424,4.683785515,6.818945912,4.637823856
26.79772637,4.380676667,9.692225636,2.167759573,1.918766268,0.920175991,7.273601997,7.532755726,1.533593496,5.789952697,6.810078929,3.712436852,3.091888418,7.36074497,1.661693388,2.947186421,1.099568076,9.081432178,5.670043812,2.68490357,5.083027352,6.06400358,5.43735054,4.109036043,4.466516037,4.969932453,6.305960277,5.808941474,5.057691571,5.567443203,4.812650208,4.00565975,4.925531609,6.828214469,6.030430779,5.535765872,3.086915507,5.718194736,4.876701834,4.578451724,6.91596666,2.938786461,4.388730728,5.044263673,4.918172307,4.665348037,2.794506645,5.453441983,6.239588069,6.76354263,3.863235363,4.194114392,3.314853873,6.754251272,6.76521514,4.725127371,4.116487767,4.241983771,6.990926252,6.916150128,1.924137111,4.679745184,4.654229404,3.571102013,5.841562942,4.767860344,5.416620385,7.465554803,4.217260705,6.284478775,5.032973827,4.036019386,6.098842459,4.988949186,3.90220185,4.764494491,4.877825884,3.598493361,4.968844004,7.454290576,5.077666632,4.275834059,5.594981011,2.911007776,5.635598217,4.220299244,6.983212565,5.068247207,4.570988453,6.799247592,2.04036611,5.179078997,3.12083892,5.525044029,5.378117694,4.279165734,4.2102387,5.33073472,6.727382989,5.423770553,4.139775506,5.154689094,5.516653329,5.692707245,6.688687012,4.751679815,6.978995213,5.660049646,3.081951237,4.410161596,5.229336958,4.416378372,5.337937103,3.79734586,4.432454972,3.960004844,6.219828191,5.006078376,4.675156332,5.940301943,4.203471258,5.136981649,5.660161754,5.096402611,6.83251508,4.126479109,3.849932673,5.73497831,4.871448073,5.207569848,6.889059939,4.436787176,4.970080257,4.314238829,5.818838854,6.750608284,3.920349414,4.265205129,5.495681827,5.974271698,4.640151646,2.659118933,4.517924566,2.820194095,6.165076446,4.732893791,4.073706616,3.473196717,4.496893288,4.959300487,6.062969002
31.25326791,5.138700001,7.225845051,5.03348954,2.781657992,1.238555436,5.423759618,10.17821924,3.650548842,3.891065988,10.49885337,3.170693392,2.894050237,5.503774974,2.499752046,3.417932305,1.064262158,10.27249792,5.878851934,2.685477004,5.061113463,4.076936361,5.407555502,5.173485432,4.713314253,2.549115829,3.242561616,4.592197328,6.989036052,6.572998017,5.381435303,4.425203301,4.478274749,6.127271569,6.196269308,4.730169786,7.182142029,4.290483091,5.844830191,6.094868227,5.833004223,6.188574093,3.772296699,5.667545984,5.19698873,6.031957312,6.388024316,4.316562416,6.159896972,4.927031322,4.975538634,5.361877486,6.193709071,4.211745889,5.637335889,4.63994596,5.160615678,2.962502505,3.819266596,5.427499357,5.399110266,4.733451592,3.124667511,5.515723941,5.410773436,5.228450672,3.620838596,3.580346097,5.125840832,4.512531679,5.466935,4.258119555,5.777122924,6.220728981,4.594234867,6.270488265,4.397982224,6.00955324,5.350889236,5.608369233,4.251684102,5.607479546,5.13666643,4.85892255,5.720429064,4.299823875,6.083900607,5.093932301,6.214278169,3.591845413,5.287936689,5.877979381,5.672403761,2.717987309,4.254978716,6.52348247,4.919855657,5.283164142,5.397004561,3.609838907,6.987521339,6.205580623,4.845755423,4.733023834,7.289906508,5.467966109,5.33934805,5.915043359,3.78538134,5.988573182,6.837160493,4.688651321,4.84903634,4.671748214,7.292590427,7.589974626,4.925766267,5.116663834,4.691545023,4.093386805,3.954341469,2.577582002,4.322801016,3.311173971,5.325558581,5.756085356,4.092975489,4.85681284,5.28459487,3.327244293,7.609071796,5.961704305,5.465067972,4.59883322,6.574842411,4.465330717,6.3710821,7.010970785,4.79723068,4.895184159,3.438914708,5.843458685,6.667512629,4.321904197,4.727265753,6.233974025,5.517615087,5.082450431,5.499276625,5.854623766,5.262352659
22.59661044,3.856408424,10.22778893,2.952743752,4.243383089,1.044917418,6.214374963,7.65300101,3.97019142,3.183762202,4.803254438,4.331296932,2.160250449,8.673566863,1.968381199,3.214243703,1.024922006,2.244401418,5.720586394,3.015392593,5.46017671,7.057506534,4.466764906,3.744178291,4.115447644,5.103498979,4.20088077,5.98664449,5.082324305,3.346208444,4.61328803,3.965588223,3.961279828,4.801931665,6.315813224,4.974057504,5.783807295,5.790208619,5.568350274,5.574503228,5.038793758,4.470011661,4.181199002,6.406531703,4.811983328,4.81287664,6.576941881,4.626667199,5.079951754,5.254311461,5.520843572,4.406512508,7.075074176,7.384631368,4.557093653,6.858811105,5.555468553,3.905612075,4.073379175,5.562072689,4.319214992,3.885993417,5.124366458,5.702978689,6.126202063,3.406920455,5.38494638,2.637691159,5.05211579,4.818481435,4.844596372,6.487213163,3.595096559,4.439267941,5.99969596,5.202413962,2.723132352,5.794151224,5.064562266,4.244341892,6.156529655,5.220035906,4.400530339,5.675339985,6.739441386,5.423349102,6.292184596,6.488643384,3.6969092,5.542720804,6.318392957,7.215805291,5.807432636,5.477946652,5.098987661,4.445179948,4.312488199,5.179396834,5.182355549,6.189326902,4.192850839,3.514813373,6.259129127,5.208101522,4.621448943,3.835410471,5.197019324,5.017396646,5.705592199,5.789835921,4.403807435,2.615815612,5.527485512,4.950637614,5.303947728,4.90447283,5.129147078,6.266393417,5.092357659,3.632824845,5.67855414,6.112681762,5.039841046,7.276931907,6.192680798,5.791017777,3.392722801,3.758252441,5.159676245,3.798432752,2.383466628,5.155257606,3.917657309,5.054262863,6.458470074,5.720978103,3.960343035,5.39129007,7.22980687,6.54611169,5.093858568,7.29001729,4.703066364,5.142662635,5.050224229,4.580460013,3.738311366,4.544210883,4.699753683,5.758350533,3.810611653
20.20049458,4.223684909,11.05126536,0.991016085,5.6019906,0.754680674,7.383113042,8.199898676,4.495978093,4.969030265,3.441774984,5.095643719,1.237216693,7.052869524,2.394648432,3.088965966,1.193512449,14.15858145,5.097864105,3.096044582,3.370798375,5.233425771,4.403723762,5.541324266,5.877182997,3.624069755,2.501687042,4.826083788,5.100299965,5.047930496,3.650446593,3.46065927,6.417125763,5.478244628,5.440884679,6.799956063,6.637030212,5.706393394,3.046562923,3.591299923,5.88615401,7.232959871,6.060309586,4.629720165,4.910210773,5.247476008,5.386283717,5.648183555,4.545104315,7.431069642,6.134420656,6.767063163,5.270725083,5.488084378,3.256388761,4.282652295,4.983416792,4.199552393,7.697997991,4.353481267,3.142894014,3.263873179,6.469206653,5.662278077,4.027428388,4.71511511,4.267444692,5.962559222,3.858676233,4.014624646,4.449991629,4.456843111,3.381126318,5.903730293,4.204198045,6.911654512,3.802656089,5.651686209,4.455390867,4.773935116,5.993805161,5.160266213,5.922101321,1.252780754,4.924472677,4.655408268,5.005048314,5.890098062,5.712244802,4.65670008,4.981252353,2.820488787,5.051697728,6.906037871,5.656014483,2.924098459,4.948129435,6.117284655,7.075409585,4.177881581,3.3083336,8.344486674,4.111403754,3.31953598,6.061878154,6.384305677,4.59135095,4.657144085,4.028661748,4.639606632,5.997760347,5.443485356,4.918941033,4.313992075,4.575767894,4.723179443,6.284745104,6.544167591,4.968434946,3.891322232,5.352640957,4.194087691,3.646330239,6.763716691,5.339675493,2.928983079,5.701048401,4.216313531,4.34742122,4.452406673,6.288375532,6.959561823,4.027364186,5.203446391,4.747436044,4.408680907,4.025774061,5.145446029,6.286050069,5.817539135,4.035103688,5.351217328,5.957975916,5.181646906,3.714105352,4.210391184,2.862632643,6.52187554,4.811885762,6.27089228,5.736978176
